t_s,cmd_rad,pos_rad
17.46263,-0.06839,-0.06142
17.48263,-0.06944,-0.06142
17.50262,-0.06403,-0.06142
17.52262,-0.05262,-0.06142
17.54262,-0.03622,-0.06142
17.56262,-0.01636,-0.05630
17.58262,0.00511,-0.02559
17.60262,0.02614,0.00000
17.62262,0.04472,0.02559
17.64262,0.05902,0.04095
17.66262,0.06764,0.05118
17.68262,0.06967,0.06142
17.70261,0.06488,0.06142
17.72261,0.05368,0.06142
17.74261,0.03713,0.05630
17.76261,0.01685,0.03583
17.78261,-0.00518,0.01024
17.80261,-0.02674,-0.01024
17.82261,-0.04565,-0.02559
17.84261,-0.05996,-0.04095
17.86261,-0.06819,-0.06142
17.88260,-0.06942,-0.06142
17.90260,-0.06349,-0.06142
17.92260,-0.05096,-0.06142
17.94260,-0.03308,-0.06142
17.96260,-0.01168,-0.05118
17.98260,0.01101,-0.01535
18.00260,0.03258,0.01024
18.02260,0.05074,0.03071
18.04260,0.06351,0.04606
18.06259,0.06947,0.05630
18.08259,0.06794,0.06142
18.10259,0.05901,0.06142
18.12259,0.04361,0.06654
18.14259,0.02338,0.05118
18.16259,0.00052,0.02047
18.18259,-0.02246,-0.00512
18.20259,-0.04299,-0.02047
18.22259,-0.05875,-0.04095
18.24258,-0.06793,-0.05630
18.26259,-0.06943,-0.06142
18.28259,-0.06302,-0.06142
18.30259,-0.04938,-0.06142
18.32259,-0.03002,-0.06142
18.34259,-0.00714,-0.04095
18.36259,0.01663,-0.01024
18.38259,0.03851,0.01535
18.40259,0.05592,0.03583
18.42259,0.06678,0.05118
18.44257,0.06972,0.06142
18.46257,0.06436,0.06142
18.48257,0.05126,0.06142
18.50257,0.03195,0.05118
18.52257,0.00871,0.03071
18.54257,-0.01564,0.00512
18.56257,-0.03814,-0.02047
18.58257,-0.05600,-0.03583
18.60257,-0.06698,-0.05630
18.62256,-0.06965,-0.06142
18.64256,-0.06362,-0.06142
18.66256,-0.04958,-0.06142
18.68256,-0.02924,-0.06142
18.70256,-0.00514,-0.04095
18.72256,0.01968,-0.01024
18.74256,0.04203,0.02047
18.76256,0.05902,0.03583
18.78256,0.06841,0.05118
18.80256,0.06890,0.06142
18.82256,0.06037,0.06142
18.84255,0.04387,0.06142
18.86255,0.02153,0.04606
18.88255,-0.00373,0.01535
18.90255,-0.02856,-0.01024
18.92255,-0.04961,-0.03583
18.94255,-0.06401,-0.05118
18.96255,-0.06976,-0.06142
18.98255,-0.06600,-0.06654
19.00254,-0.05317,-0.06142
19.02254,-0.03298,-0.06142
19.04254,-0.00817,-0.04095
19.06254,0.01784,-0.01535
19.08254,0.04142,0.01535
19.10254,0.05922,0.03583
19.12254,0.06869,0.05630
19.14253,0.06842,0.06142
19.16254,0.05836,0.06142
19.18254,0.03989,0.06142
19.20254,0.01561,0.04095
19.22253,-0.01099,0.01024
19.24253,-0.03606,-0.01535
19.26253,-0.05590,-0.03071
19.28253,-0.06754,-0.05630
19.30253,-0.06921,-0.06142
19.32253,-0.06057,-0.06142
19.34253,-0.04283,-0.06142
19.36253,-0.01861,-0.06142
19.38253,0.00849,-0.03071
19.40253,0.03436,0.00512
19.42252,0.05505,0.03583
19.44253,0.06733,0.05118
19.46252,0.06924,0.06142
19.48252,0.06041,0.06142
19.50252,0.04213,0.06142
19.52253,0.01719,0.04095
19.54253,-0.01051,0.01024
19.56253,-0.03662,-0.01535
19.58253,-0.05696,-0.03583
19.60253,-0.06823,-0.05630
19.62253,-0.06855,-0.06142
19.64253,-0.05777,-0.06142
19.66251,-0.03758,-0.06142
19.68251,-0.01120,-0.05118
19.70251,0.01709,-0.01535
19.72251,0.04263,0.01535
19.74250,0.06115,0.03583
19.76250,0.06952,0.05630
19.78251,0.06625,0.06654
19.80250,0.05180,0.06654
19.82250,0.02855,0.05118
19.84250,0.00037,0.02559
19.86250,-0.02794,-0.01024
19.88250,-0.05151,-0.03071
19.90249,-0.06623,-0.05118
19.92249,-0.06947,-0.06142
19.94249,-0.06059,-0.06654
19.96249,-0.04103,-0.06654
19.98249,-0.01419,-0.06142
20.00249,0.01524,-0.02559
20.02249,0.04202,0.01535
20.04249,0.06133,0.04095
20.06249,0.06964,0.05630
20.08249,0.06536,0.06654
20.10248,0.04916,0.06654
20.12248,0.02393,0.05118
20.14248,-0.00576,0.02047
20.16248,-0.03447,-0.01535
20.18248,-0.05683,-0.04095
20.20248,-0.06864,-0.06142
20.22248,-0.06758,-0.06142
20.24248,-0.05377,-0.06142
20.26248,-0.02973,-0.06142
20.28247,0.00004,-0.04095
20.30247,0.02988,-0.00512
20.32247,0.05403,0.03071
20.34247,0.06778,0.05118
20.36247,0.06837,0.06142
20.38247,0.05559,0.06142
20.40247,0.03184,0.06142
20.42246,0.00175,0.03071
20.44247,-0.02877,-0.01024
20.46247,-0.05362,-0.03583
20.48246,-0.06776,-0.05630
20.50246,-0.06827,-0.06142
20.52246,-0.05494,-0.06142
20.54246,-0.03038,-0.06142
20.56246,0.00047,-0.04095
20.58246,0.03129,-0.00512
20.60246,0.05572,0.02559
20.62246,0.06861,0.05630
20.64245,0.06718,0.06142
20.66246,0.05163,0.06142
20.68245,0.02514,0.05118
20.70245,-0.00676,0.02047
20.72245,-0.03729,-0.01535
20.74246,-0.05989,-0.04095
20.76246,-0.06964,-0.06142
20.78246,-0.06431,-0.07166
20.80246,-0.04497,-0.06654
20.82246,-0.01572,-0.06142
20.84246,0.01705,-0.02559
20.86246,0.04613,0.01535
20.88244,0.06502,0.04606
20.90244,0.06943,0.06654
20.92244,0.05825,0.06654
20.94244,0.03389,0.06142
20.96244,0.00178,0.03071
20.98244,-0.03081,-0.01024
21.00244,-0.05642,-0.03583
21.02243,-0.06908,-0.06142
21.04243,-0.06578,-0.06142
21.06243,-0.04715,-0.06142
21.08243,-0.01744,-0.05630
21.10243,0.01644,-0.02559
21.12243,0.04652,0.01535
21.14243,0.06561,0.04606
21.16243,0.06908,0.06142
21.18242,0.05597,0.06654
21.20242,0.02932,0.05630
21.22242,-0.00450,0.02559
21.24242,-0.03731,-0.01535
21.26242,-0.06105,-0.04095
21.28242,-0.06981,-0.06142
21.30242,-0.06131,-0.06654
21.32242,-0.03754,-0.06142
21.34242,-0.00432,-0.05630
21.36243,0.03006,-0.01024
21.38242,0.05694,0.03583
21.40241,0.06941,0.06142
21.42241,0.06420,0.06142
21.44241,0.04251,0.06142
21.46241,0.00980,0.04095
21.48241,-0.02553,0.00000
21.50241,-0.05428,-0.03071
21.52241,-0.06890,-0.06142
21.54241,-0.06541,-0.06142
21.56246,-0.04462,-0.06142
21.58241,-0.01191,-0.05630
21.60240,0.02406,-0.01535
21.62240,0.05365,0.02559
21.64240,0.06883,0.05630
21.66240,0.06536,0.06142
21.68240,0.04406,0.06142
21.70240,0.01063,0.04606
21.72240,-0.02580,0.00512
21.74240,-0.05518,-0.04095
21.76239,-0.06927,-0.06142
21.78239,-0.06401,-0.06654
21.80239,-0.04074,-0.06654
21.82239,-0.00590,-0.05630
21.84239,0.03070,-0.01024
21.86239,0.05862,0.03583
21.88239,0.06978,0.06142
21.90239,0.06084,0.06142
21.92239,0.03424,0.06142
21.94239,-0.00240,0.03583
21.96239,-0.03842,-0.01024
21.98239,-0.06322,-0.04095
22.00239,-0.06937,-0.06142
22.02239,-0.05491,-0.06654
22.04239,-0.02400,-0.06142
22.06238,0.01419,-0.03583
22.08240,0.04818,0.01024
22.10238,0.06763,0.05118
22.12238,0.06650,0.06654
22.14238,0.04497,0.06654
22.16237,0.00954,0.04606
22.18237,-0.02893,0.00512
22.20237,-0.05848,-0.03583
22.22237,-0.06981,-0.06142
22.24237,-0.05921,-0.06654
22.26237,-0.02987,-0.06142
22.28237,0.00903,-0.04095
22.30237,0.04513,0.00512
22.32237,0.06684,0.05118
22.34236,0.06703,0.06654
22.36236,0.04550,0.06654
22.38236,0.00909,0.05118
22.40236,-0.03038,0.00000
22.42236,-0.05994,-0.03583
22.44236,-0.06974,-0.06142
22.46236,-0.05638,-0.07166
22.48236,-0.02414,-0.06142
22.50236,0.01628,-0.03583
22.52235,0.05129,0.01024
22.54235,0.06899,0.06142
22.56235,0.06319,0.06654
22.58235,0.03573,0.06654
22.60235,-0.00411,0.03071
22.62235,-0.04262,-0.01535
22.64235,-0.06638,-0.05118
22.66234,-0.06698,-0.06654
22.68234,-0.04404,-0.06654
22.70234,-0.00548,-0.05630
22.72234,0.03511,-0.01024
22.74234,0.06326,0.03583
22.76234,0.06878,0.06654
22.78234,0.04952,0.06654
22.80234,0.01227,0.04606
22.82234,-0.02953,0.00000
22.84234,-0.06062,-0.03583
22.86234,-0.06948,-0.06142
22.88233,-0.05267,-0.06654
22.90233,-0.01624,-0.06142
22.92233,0.02633,-0.02559
22.94233,0.05912,0.03071
22.96233,0.06967,0.06654
22.98233,0.05383,0.07166
23.00233,0.01744,0.05630
23.02233,-0.02572,0.00512
23.04232,-0.05907,-0.03583
23.06233,-0.06964,-0.06142
23.08232,-0.05315,-0.07166
23.10232,-0.01585,-0.06142
23.12232,0.02775,-0.02047
23.14232,0.06050,0.02559
23.16232,0.06932,0.06654
23.18233,0.05051,0.07166
23.20233,0.01141,0.05118
23.22233,-0.03237,0.00000
23.24233,-0.06314,-0.03583
23.26233,-0.06829,-0.06142
23.28233,-0.04552,-0.06142
23.30231,-0.00399,-0.06142
23.32231,0.03928,-0.01024
23.34231,0.06634,0.04606
23.36231,0.06578,0.07166
23.38231,0.03763,0.06654
23.40231,-0.00644,0.03583
23.42230,-0.04788,-0.01535
23.44230,-0.06903,-0.05118
23.46230,-0.06069,-0.06142
23.48230,-0.02623,-0.06142
23.50230,0.01964,-0.03583
23.52230,0.05708,0.01535
23.54230,0.06969,0.06654
23.56230,0.05174,0.07166
23.58230,0.01094,0.05118
23.60230,-0.03480,0.00512
23.62229,-0.06514,-0.04095
23.64229,-0.06639,-0.06654
23.66229,-0.03777,-0.06654
23.68229,0.00798,-0.04095
23.70229,0.05021,0.00512
23.72229,0.06960,0.06142
23.74229,0.05708,0.07166
23.76229,0.01821,0.06654
23.78229,-0.02919,0.01535
23.80229,-0.06310,-0.03583
23.82228,-0.06753,-0.06142
23.84228,-0.04019,-0.06654
23.86228,0.00622,-0.05630
23.88228,0.04977,0.00000
23.90228,0.06964,0.05630
23.92228,0.05611,0.07166
23.94228,0.01548,0.06654
23.96228,-0.03274,0.00512
23.98228,-0.06511,-0.04095
24.00227,-0.06566,-0.06654
24.02227,-0.03389,-0.06654
24.04227,0.01472,-0.04095
24.06227,0.05611,0.01024
24.08227,0.06956,0.06654
24.10227,0.04810,0.07166
24.12227,0.00232,0.04606
24.14227,-0.04473,-0.01024
24.16226,-0.06908,-0.05118
24.18226,-0.05810,-0.06654
24.20226,-0.01717,-0.06142
24.22226,0.03272,-0.02559
24.24226,0.06571,0.03583
24.26226,0.06442,0.06654
24.28226,0.02931,0.06654
24.30226,-0.02136,0.02559
24.32226,-0.06080,-0.03071
24.34226,-0.06791,-0.06142
24.36226,-0.03866,-0.06654
24.38226,0.01147,-0.05630
24.40226,0.05550,0.00512
24.42226,0.06944,0.06654
24.44226,0.04546,0.07166
24.46226,-0.00354,0.04606
24.48226,-0.05068,-0.01535
24.50225,-0.06981,-0.06142
24.52225,-0.05007,-0.07166
24.54225,-0.00223,-0.06142
24.56224,0.04696,-0.00512
24.58224,0.06968,0.05118
24.60224,0.05283,0.07166
24.62224,0.00576,0.05630
24.64224,-0.04472,-0.00512
24.66224,-0.06949,-0.05630
24.68224,-0.05401,-0.07677
24.70224,-0.00702,-0.06142
24.72223,0.04418,-0.00512
24.74223,0.06948,0.05118
24.76223,0.05373,0.07166
24.78223,0.00600,0.05630
24.80223,-0.04541,-0.00512
24.82223,-0.06966,-0.05630
24.84223,-0.05193,-0.07677
24.86223,-0.00268,-0.06142
24.88223,0.04830,-0.00512
24.90222,0.06981,0.05118
24.92223,0.04840,0.07166
24.94222,-0.00298,0.05118
24.96222,-0.05262,-0.01535
24.98223,-0.06949,-0.06142
25.00222,-0.04278,-0.07166
25.02222,0.01096,-0.05630
25.04222,0.05787,0.00512
25.06222,0.06801,0.06654
25.08222,0.03464,0.06654
25.10221,-0.02108,0.03583
25.12221,-0.06328,-0.02559
25.14221,-0.06446,-0.06654
25.16221,-0.02356,-0.06142
25.18221,0.03288,-0.03583
25.20221,0.06775,0.02559
25.22221,0.05781,0.07166
25.24221,0.00936,0.06654
25.26220,-0.04544,0.00512
25.28220,-0.06980,-0.05118
25.30220,-0.04705,-0.07677
25.32220,0.00769,-0.05630
25.34220,0.05729,0.00512
25.36220,0.06771,0.06654
25.38220,0.03150,0.06654
25.40220,-0.02659,0.03071
25.42220,-0.06629,-0.03583
25.44219,-0.05972,-0.06654
25.46220,-0.01118,-0.06654
25.48219,0.04535,-0.01535
25.50220,0.06981,0.05118
25.52219,0.04455,0.07166
25.54219,-0.01267,0.04606
25.56219,-0.06089,-0.01535
25.58219,-0.06514,-0.06142
25.60219,-0.02205,-0.06654
25.62219,0.03723,-0.03071
25.64219,0.06929,0.03583
25.66220,0.05030,0.07677
25.68220,-0.00602,0.05630
25.70220,-0.05796,-0.01535
25.72218,-0.06661,-0.06142
25.74218,-0.02518,-0.06654
25.76218,0.03536,-0.03583
25.78218,0.06916,0.03583
25.80218,0.05023,0.07677
25.82218,-0.00725,0.05630
25.84218,-0.05925,-0.01535
25.86217,-0.06547,-0.06142
25.88217,-0.02075,-0.07166
25.90217,0.04028,-0.03071
25.92217,0.06977,0.04095
25.94217,0.04423,0.07677
25.96217,-0.01645,0.04606
25.98217,-0.06412,-0.02047
26.00217,-0.06051,-0.06654
26.02216,-0.00819,-0.06654
26.04216,0.05086,-0.01535
26.06216,0.06867,0.05630
26.08216,0.03043,0.06654
26.10216,-0.03285,0.03071
26.12216,-0.06915,-0.03583
26.14216,-0.04822,-0.07677
26.16216,0.01290,-0.05630
26.18216,0.06334,0.01024
26.20216,0.06062,0.06654
26.22215,0.00669,0.06654
26.24215,-0.05301,0.00512
26.26215,-0.06760,-0.05630
26.28215,-0.02428,-0.06654
26.30215,0.04003,-0.03583
26.32215,0.06981,0.03583
26.34215,0.03895,0.07677
26.36215,-0.02599,0.04606
26.38215,-0.06823,-0.03071
26.40214,-0.05036,-0.07166
26.42214,0.01218,-0.06142
26.44214,0.06397,0.00000
26.46214,0.05862,0.06654
26.48214,0.00055,0.06142
26.50214,-0.05811,-0.00512
26.52214,-0.06412,-0.06142
26.54214,-0.01165,-0.06654
26.56213,0.05158,-0.01535
26.58214,0.06743,0.05118
26.60213,0.02091,0.06654
26.62213,-0.04512,0.02047
26.64213,-0.06912,-0.05118
26.66213,-0.02828,-0.07677
26.68213,0.03929,-0.03583
26.70213,0.06974,0.03583
26.72213,0.03385,0.07677
26.74213,-0.03449,0.03583
26.76212,-0.06978,-0.04095
26.78213,-0.03775,-0.07677
26.80213,0.03097,-0.05118
26.82213,0.06960,0.02559
26.84213,0.04012,0.08189
26.86213,-0.02890,0.04095
26.88214,-0.06945,-0.03583
26.90214,-0.04106,-0.07677
26.92214,0.02836,-0.05630
26.94212,0.06945,0.02047
26.96212,0.04061,0.08189
26.98213,-0.02939,0.04095
27.00212,-0.06960,-0.03583
27.02212,-0.03873,-0.07677
27.04211,0.03196,-0.05630
27.06211,0.06978,0.01535
27.08212,0.03532,0.08189
27.10211,-0.03598,0.03583
27.12211,-0.06974,-0.04095
27.14211,-0.03023,-0.07677
27.16211,0.04128,-0.04095
27.18211,0.06908,0.03583
27.20211,0.02326,0.07166
27.22211,-0.04755,0.02559
27.24211,-0.06728,-0.04095
27.26210,-0.01429,-0.06654
27.28210,0.05431,-0.02559
27.30210,0.06372,0.05118
27.32210,0.00326,0.06654
27.34210,-0.06088,0.00512
27.36210,-0.05772,-0.06142
27.38210,0.00964,-0.06142
27.40210,0.06632,-0.00512
27.42209,0.04863,0.06654
27.44209,-0.02393,0.05118
27.46209,-0.06948,-0.02047
27.48209,-0.03600,-0.07677
27.50209,0.03870,-0.05118
27.52209,0.06904,0.03071
27.54209,0.01972,0.06654
27.56209,-0.05254,0.02047
27.58209,-0.06368,-0.04095
27.60209,-0.00030,-0.06142
27.62208,0.06352,-0.01535
27.64208,0.05238,0.06142
27.66208,-0.02095,0.05630
27.68208,-0.06939,-0.01535
27.70208,-0.03478,-0.07166
27.72208,0.04174,-0.05118
27.74208,0.06789,0.02559
27.76208,0.01162,0.06654
27.78207,-0.05890,0.01535
27.80207,-0.05731,-0.05630
27.82207,0.01486,-0.06142
27.84207,0.06874,0.00000
27.86207,0.03725,0.06654
27.88207,-0.04079,0.03583
27.90207,-0.06776,-0.03583
27.92207,-0.00938,-0.06654
27.94207,0.06094,-0.02047
27.96207,0.05386,0.05630
27.98207,-0.02204,0.05630
28.00206,-0.06975,-0.01535
28.02206,-0.02759,-0.07166
28.04207,0.05035,-0.04095
28.06207,0.06288,0.04095
28.08207,-0.00676,0.06654
28.10207,-0.06760,-0.00512
28.12207,-0.03936,-0.06142
28.14207,0.04106,-0.05630
28.16205,0.06692,0.01535
28.18206,0.00334,0.06654
28.20205,-0.06480,0.00512
28.22205,-0.04559,-0.06142
28.24205,0.03543,-0.05630
28.26205,0.06830,0.01535
28.28205,0.00780,0.06654
28.30205,-0.06348,0.01024
28.32205,-0.04724,-0.05118
28.34205,0.03450,-0.05630
28.36204,0.06829,0.01535
28.38204,0.00659,0.06654
28.40204,-0.06443,0.01024
28.42204,-0.04459,-0.06142
28.44204,0.03848,-0.05630
28.46204,0.06684,0.02559
28.48204,-0.00039,0.06654
28.50204,-0.06712,0.00000
28.52203,-0.03704,-0.06142
28.54203,0.04677,-0.05118
28.56203,0.06255,0.02559
28.58203,-0.01315,0.05630
28.60203,-0.06960,-0.01024
28.62203,-0.02338,-0.06142
28.64203,0.05754,-0.04095
28.66203,0.05286,0.04095
28.68203,-0.03089,0.05118
28.70203,-0.06831,-0.02559
28.72202,-0.00268,-0.06142
28.74202,0.06706,-0.01535
28.76202,0.03477,0.05630
28.78202,-0.05072,0.03583
28.80202,-0.05838,-0.03583
28.82302,0.02401,-0.05630
28.84202,0.06927,0.00512
28.86302,0.00676,0.06654
28.88202,-0.06636,0.01535
28.90301,-0.03535,-0.05630
28.92201,0.05143,-0.05118
28.94301,0.05682,0.03583
28.96201,-0.02818,0.05630
28.98301,-0.06821,-0.02559
29.00200,0.00119,-0.06142
29.02300,0.06873,-0.01535
29.04200,0.02505,0.05630
29.06300,-0.05938,0.02559
29.08200,-0.04690,-0.04095
29.10300,0.04251,-0.04095
29.12200,0.06196,0.01535
29.14300,-0.02109,0.05630
29.16199,-0.06915,-0.01024
29.18300,-0.00184,-0.05630
29.20199,0.06859,-0.02559
29.22299,0.02361,0.05118
29.24200,-0.06131,0.03071
29.26300,-0.04218,-0.04095
29.28200,0.04888,-0.05118
29.30300,0.05629,0.02559
29.32200,-0.03311,0.05630
29.34300,-0.06536,-0.01535
29.36200,0.01575,-0.05630
29.38300,0.06947,-0.00512
29.40198,0.00168,0.06142
29.42298,-0.06909,0.01024
29.44198,-0.01798,-0.05630
29.46298,0.06501,-0.03071
29.48198,0.03234,0.04606
29.50298,-0.05814,0.03071
29.52198,-0.04431,-0.04095
29.54298,0.04939,-0.03583
29.56197,0.05373,0.02559
29.58297,-0.03959,0.04095
29.60197,-0.06068,-0.03071
29.62197,0.02946,-0.05630
29.64197,0.06539,0.01024
29.66197,-0.01954,0.05630
29.68197,-0.06823,-0.01024
29.70197,0.01026,-0.05630
29.72197,0.06956,-0.00512
29.74196,-0.00188,0.05630
29.76196,-0.06979,0.00512
29.78296,-0.00542,-0.05630
29.80196,0.06928,-0.02559
29.82196,0.01158,0.04606
29.84196,-0.06835,0.02047
29.86196,-0.01656,-0.04095
29.88196,0.06729,-0.02559
29.90196,0.02039,0.04095
29.92196,-0.06630,0.02559
29.94195,-0.02308,-0.04095
29.96195,0.06555,-0.03071
29.98195,0.02469,0.04095
30.00195,-0.06515,0.02559
